timestamp,device_id,temperature,humidity
2024-08-01 05:36:00+00:00,device-002,24.14,42.36
2024-08-01 05:37:00+00:00,device-002,23.85,41.79
2024-08-01 05:38:00+00:00,device-002,24.2,41.91
2024-08-01 05:39:00+00:00,device-002,24.54,41.74
2024-08-01 05:40:00+00:00,device-002,23.86,42.05
2024-08-01 05:41:00+00:00,device-002,24.61,41.37
2024-08-01 05:42:00+00:00,device-002,23.79,42.63
2024-08-01 05:43:00+00:00,device-002,24.24,42.25
2024-08-01 05:44:00+00:00,device-002,23.95,41.71
2024-08-01 05:45:00+00:00,device-002,24.21,41.44
2024-08-01 05:46:00+00:00,device-002,24.39,42.08
2024-08-01 05:47:00+00:00,device-002,24.63,41.64
2024-08-01 05:48:00+00:00,device-002,24.38,41.39
2024-08-01 05:49:00+00:00,device-002,24.03,41.0
2024-08-01 05:50:00+00:00,device-002,24.61,41.39
2024-08-01 05:51:00+00:00,device-002,24.25,42.13
2024-08-01 05:52:00+00:00,device-002,24.72,42.4
2024-08-01 05:53:00+00:00,device-002,24.95,42.23
2024-08-01 05:54:00+00:00,device-002,24.53,41.81
2024-08-01 05:55:00+00:00,device-002,24.55,42.29
2024-08-01 05:56:00+00:00,device-002,24.63,40.09
2024-08-01 05:57:00+00:00,device-002,24.4,41.31
2024-08-01 05:58:00+00:00,device-002,24.44,41.71
2024-08-01 05:59:00+00:00,device-002,24.9,41.74
2024-08-01 06:00:00+00:00,device-002,24.51,41.56
2024-08-01 06:01:00+00:00,device-002,24.6,41.34
2024-08-01 06:02:00+00:00,device-002,24.69,41.74
2024-08-01 06:03:00+00:00,device-002,24.47,42.04
2024-08-01 06:04:00+00:00,device-002,25.26,41.81
2024-08-01 06:05:00+00:00,device-002,24.81,42.82
2024-08-01 06:06:00+00:00,device-002,24.56,42.11
2024-08-01 06:07:00+00:00,device-002,24.78,41.69
2024-08-01 06:08:00+00:00,device-002,24.49,41.07
2024-08-01 06:09:00+00:00,device-002,24.39,42.37
2024-08-01 06:10:00+00:00,device-002,24.23,42.24
2024-08-01 06:11:00+00:00,device-002,24.7,42.67
2024-08-01 06:12:00+00:00,device-002,24.7,42.01
2024-08-01 06:13:00+00:00,device-002,24.82,42.01
2024-08-01 06:14:00+00:00,device-002,25.47,42.57
2024-08-01 06:15:00+00:00,device-002,24.63,42.42
2024-08-01 06:16:00+00:00,device-002,24.91,41.67
2024-08-01 06:17:00+00:00,device-002,25.07,41.74
2024-08-01 06:18:00+00:00,device-002,24.68,41.61
2024-08-01 06:19:00+00:00,device-002,25.12,42.17
2024-08-01 06:20:00+00:00,device-002,24.8,42.43
2024-08-01 06:21:00+00:00,device-002,24.73,43.09
2024-08-01 06:22:00+00:00,device-002,25.12,41.98
2024-08-01 06:23:00+00:00,device-002,24.93,42.49
2024-08-01 06:24:00+00:00,device-002,24.92,41.77
2024-08-01 06:25:00+00:00,device-002,24.84,41.45
2024-08-01 06:26:00+00:00,device-002,24.79,41.18
2024-08-01 06:27:00+00:00,device-002,25.24,42.47
2024-08-01 06:28:00+00:00,device-002,25.09,41.84
2024-08-01 06:29:00+00:00,device-002,24.94,41.81
2024-08-01 06:30:00+00:00,device-002,24.89,41.64
2024-08-01 06:31:00+00:00,device-002,24.78,41.67
2024-08-01 06:32:00+00:00,device-002,24.86,41.81
2024-08-01 06:33:00+00:00,device-002,25.18,42.23
2024-08-01 06:34:00+00:00,device-002,24.85,42.21
2024-08-01 06:35:00+00:00,device-002,24.68,41.64
2024-08-01 06:36:00+00:00,device-002,24.65,42.34
2024-08-01 06:37:00+00:00,device-002,24.65,42.19
2024-08-01 06:38:00+00:00,device-002,24.96,41.46
2024-08-01 06:39:00+00:00,device-002,24.62,42.65
2024-08-01 06:40:00+00:00,device-002,25.03,42.47
2024-08-01 06:41:00+00:00,device-002,24.53,42.76
2024-08-01 06:42:00+00:00,device-002,25.25,42.69
2024-08-01 06:43:00+00:00,device-002,25.13,41.16
2024-08-01 06:44:00+00:00,device-002,25.26,41.75
2024-08-01 06:45:00+00:00,device-002,24.64,42.69
2024-08-01 06:46:00+00:00,device-002,25.28,41.47
2024-08-01 06:47:00+00:00,device-002,24.81,42.42
2024-08-01 06:48:00+00:00,device-002,24.59,42.11
2024-08-01 06:49:00+00:00,device-002,24.55,42.03
2024-08-01 06:50:00+00:00,device-002,25.12,42.47
2024-08-01 06:51:00+00:00,device-002,25.11,42.09
2024-08-01 06:52:00+00:00,device-002,24.6,42.32
2024-08-01 06:53:00+00:00,device-002,24.51,42.49
2024-08-01 06:54:00+00:00,device-002,25.1,42.85
2024-08-01 06:55:00+00:00,device-002,24.29,41.88
2024-08-01 06:56:00+00:00,device-002,24.41,41.89
2024-08-01 06:57:00+00:00,device-002,24.49,42.76
2024-08-01 06:58:00+00:00,device-002,24.77,41.94
2024-08-01 06:59:00+00:00,device-002,24.92,41.94
2024-08-01 07:00:00+00:00,device-002,24.66,42.28
2024-08-01 07:01:00+00:00,device-002,24.74,42.94
2024-08-01 07:02:00+00:00,device-002,24.59,42.76
2024-08-01 07:03:00+00:00,device-002,24.38,42.63
2024-08-01 07:04:00+00:00,device-002,25.24,42.01
2024-08-01 07:05:00+00:00,device-002,24.65,42.54
2024-08-01 07:06:00+00:00,device-002,24.48,42.78
2024-08-01 07:07:00+00:00,device-002,24.54,42.2
2024-08-01 07:08:00+00:00,device-002,24.02,42.06
2024-08-01 07:09:00+00:00,device-002,24.82,42.46
2024-08-01 07:10:00+00:00,device-002,24.74,42.26
2024-08-01 07:11:00+00:00,device-002,24.53,42.31
2024-08-01 07:12:00+00:00,device-002,24.36,41.58
2024-08-01 07:13:00+00:00,device-002,24.43,42.46
2024-08-01 07:14:00+00:00,device-002,24.69,42.68
2024-08-01 07:15:00+00:00,device-002,24.57,42.82
2024-08-01 07:16:00+00:00,device-002,24.45,42.52
2024-08-01 07:17:00+00:00,device-002,24.45,41.56
2024-08-01 07:18:00+00:00,device-002,24.46,41.96
2024-08-01 07:19:00+00:00,device-002,24.74,42.01
2024-08-01 07:20:00+00:00,device-002,24.23,42.96
2024-08-01 07:21:00+00:00,device-002,24.39,43.08
2024-08-01 07:22:00+00:00,device-002,24.49,42.94
2024-08-01 07:23:00+00:00,device-002,24.79,42.24
2024-08-01 07:24:00+00:00,device-002,24.45,43.07
2024-08-01 07:25:00+00:00,device-002,24.91,42.76
2024-08-01 07:26:00+00:00,device-002,24.26,42.19
2024-08-01 07:27:00+00:00,device-002,23.97,42.61
2024-08-01 07:28:00+00:00,device-002,23.94,43.11
2024-08-01 07:29:00+00:00,device-002,24.23,42.51
2024-08-01 07:30:00+00:00,device-002,24.36,42.29
2024-08-01 07:31:00+00:00,device-002,24.41,41.91
2024-08-01 07:32:00+00:00,device-002,24.08,43.17
2024-08-01 07:33:00+00:00,device-002,24.41,42.47
2024-08-01 07:34:00+00:00,device-002,24.32,42.25
2024-08-01 07:35:00+00:00,device-002,24.87,42.6
2024-08-01 07:36:00+00:00,device-002,23.87,43.55
2024-08-01 07:37:00+00:00,device-002,24.33,42.01
2024-08-01 07:38:00+00:00,device-002,23.97,41.67
2024-08-01 07:39:00+00:00,device-002,23.98,43.76
2024-08-01 07:40:00+00:00,device-002,23.88,42.03
2024-08-01 07:41:00+00:00,device-002,24.11,42.05
2024-08-01 07:42:00+00:00,device-002,24.48,42.85
2024-08-01 07:43:00+00:00,device-002,24.11,42.13
2024-08-01 07:44:00+00:00,device-002,24.05,42.33
2024-08-01 07:45:00+00:00,device-002,23.99,43.09
2024-08-01 07:46:00+00:00,device-002,23.96,42.51
2024-08-01 07:47:00+00:00,device-002,24.25,42.77
2024-08-01 07:48:00+00:00,device-002,24.21,42.01
2024-08-01 07:49:00+00:00,device-002,24.28,42.79
2024-08-01 07:50:00+00:00,device-002,24.23,42.77
2024-08-01 07:51:00+00:00,device-002,23.99,42.55
2024-08-01 07:52:00+00:00,device-002,24.31,42.65
2024-08-01 07:53:00+00:00,device-002,23.85,42.47
2024-08-01 07:54:00+00:00,device-002,24.22,42.45
2024-08-01 07:55:00+00:00,device-002,23.75,43.47
2024-08-01 07:56:00+00:00,device-002,24.02,42.76
2024-08-01 07:57:00+00:00,device-002,23.45,42.27
2024-08-01 07:58:00+00:00,device-002,24.33,42.91
2024-08-01 07:59:00+00:00,device-002,23.91,42.77
2024-08-01 08:00:00+00:00,device-002,23.5,43.11
2024-08-01 08:01:00+00:00,device-002,23.94,43.4
2024-08-01 08:02:00+00:00,device-002,23.45,41.88
2024-08-01 08:03:00+00:00,device-002,23.19,43.04
2024-08-01 08:04:00+00:00,device-002,23.54,42.5
2024-08-01 08:05:00+00:00,device-002,23.71,43.45
2024-08-01 08:06:00+00:00,device-002,24.19,43.35
2024-08-01 08:07:00+00:00,device-002,23.37,42.17
2024-08-01 08:08:00+00:00,device-002,23.11,42.5
2024-08-01 08:09:00+00:00,device-002,23.55,43.45
2024-08-01 08:10:00+00:00,device-002,23.33,43.17
2024-08-01 08:11:00+00:00,device-002,23.64,43.43
2024-08-01 08:12:00+00:00,device-002,23.22,42.22
2024-08-01 08:13:00+00:00,device-002,23.42,41.47
2024-08-01 08:14:00+00:00,device-002,23.03,43.18
2024-08-01 08:15:00+00:00,device-002,23.35,42.78
2024-08-01 08:16:00+00:00,device-002,23.21,43.09
2024-08-01 08:17:00+00:00,device-002,22.98,43.17
2024-08-01 08:18:00+00:00,device-002,23.68,43.41
2024-08-01 08:19:00+00:00,device-002,23.5,44.13
2024-08-01 08:20:00+00:00,device-002,23.26,42.67
2024-08-01 08:21:00+00:00,device-002,23.81,43.47
2024-08-01 08:22:00+00:00,device-002,23.66,43.08
2024-08-01 08:23:00+00:00,device-002,23.27,43.97
2024-08-01 08:24:00+00:00,device-002,23.15,43.82
2024-08-01 08:25:00+00:00,device-002,23.26,43.16
2024-08-01 08:26:00+00:00,device-002,22.68,42.79
2024-08-01 08:27:00+00:00,device-002,23.46,42.93
2024-08-01 08:28:00+00:00,device-002,23.18,42.22
2024-08-01 08:29:00+00:00,device-002,23.5,43.05
2024-08-01 08:30:00+00:00,device-002,23.01,43.62
2024-08-01 08:31:00+00:00,device-002,23.81,43.32
2024-08-01 08:32:00+00:00,device-002,23.15,43.2
2024-08-01 08:33:00+00:00,device-002,23.21,43.18
2024-08-01 08:34:00+00:00,device-002,22.98,43.04
2024-08-01 08:35:00+00:00,device-002,23.57,43.51
2024-08-01 08:36:00+00:00,device-002,23.39,42.44
2024-08-01 08:37:00+00:00,device-002,23.02,43.99
2024-08-01 08:38:00+00:00,device-002,23.0,43.24
2024-08-01 08:39:00+00:00,device-002,23.15,43.83
2024-08-01 08:40:00+00:00,device-002,23.51,42.56
2024-08-01 08:41:00+00:00,device-002,23.16,43.1
2024-08-01 08:42:00+00:00,device-002,23.19,42.67
2024-08-01 08:43:00+00:00,device-002,23.56,42.66
2024-08-01 08:44:00+00:00,device-002,23.09,43.27
2024-08-01 08:45:00+00:00,device-002,22.58,42.97
2024-08-01 08:46:00+00:00,device-002,23.09,43.72
2024-08-01 08:47:00+00:00,device-002,22.76,43.37
2024-08-01 08:48:00+00:00,device-002,23.49,42.79
2024-08-01 08:49:00+00:00,device-002,23.16,43.65
2024-08-01 08:50:00+00:00,device-002,23.04,43.32
2024-08-01 08:51:00+00:00,device-002,23.27,42.83
2024-08-01 08:52:00+00:00,device-002,22.84,43.42
2024-08-01 08:53:00+00:00,device-002,23.35,43.25
2024-08-01 08:54:00+00:00,device-002,22.9,43.87
2024-08-01 08:55:00+00:00,device-002,23.19,44.08
2024-08-01 08:56:00+00:00,device-002,22.35,43.31
2024-08-01 08:57:00+00:00,device-002,22.7,43.26
2024-08-01 08:58:00+00:00,device-002,22.61,42.9
2024-08-01 08:59:00+00:00,device-002,22.66,43.72
2024-08-01 09:00:00+00:00,device-002,22.76,43.15
2024-08-01 09:01:00+00:00,device-002,22.39,43.48
2024-08-01 09:02:00+00:00,device-002,22.54,44.0
2024-08-01 09:03:00+00:00,device-002,23.12,43.51
2024-08-01 09:04:00+00:00,device-002,22.67,43.49
2024-08-01 09:05:00+00:00,device-002,22.53,43.72
2024-08-01 09:06:00+00:00,device-002,23.03,43.58
2024-08-01 09:07:00+00:00,device-002,23.42,43.44
2024-08-01 09:08:00+00:00,device-002,22.8,43.21
2024-08-01 09:09:00+00:00,device-002,23.01,43.44
2024-08-01 09:10:00+00:00,device-002,23.15,42.68
2024-08-01 09:11:00+00:00,device-002,22.41,43.27
2024-08-01 09:12:00+00:00,device-002,22.76,43.56
2024-08-01 09:13:00+00:00,device-002,22.83,43.2
2024-08-01 09:14:00+00:00,device-002,23.24,43.47
2024-08-01 09:15:00+00:00,device-002,22.84,44.4
2024-08-01 09:16:00+00:00,device-002,22.95,43.47
2024-08-01 09:17:00+00:00,device-002,22.12,43.51
2024-08-01 09:18:00+00:00,device-002,22.36,43.66
2024-08-01 09:19:00+00:00,device-002,23.05,43.87
2024-08-01 09:20:00+00:00,device-002,22.6,43.17
2024-08-01 09:21:00+00:00,device-002,22.75,44.13
2024-08-01 09:22:00+00:00,device-002,23.19,44.2
2024-08-01 09:23:00+00:00,device-002,22.91,43.28
2024-08-01 09:24:00+00:00,device-002,23.04,43.56
2024-08-01 09:25:00+00:00,device-002,22.94,43.22
2024-08-01 09:26:00+00:00,device-002,23.05,43.6
2024-08-01 09:27:00+00:00,device-002,23.12,43.26
2024-08-01 09:28:00+00:00,device-002,22.9,44.1
2024-08-01 09:29:00+00:00,device-002,23.64,44.33
2024-08-01 09:30:00+00:00,device-002,23.05,44.08
2024-08-01 09:31:00+00:00,device-002,22.87,44.47
2024-08-01 09:32:00+00:00,device-002,22.66,43.67
2024-08-01 09:33:00+00:00,device-002,23.14,43.31
2024-08-01 09:34:00+00:00,device-002,22.98,43.9
2024-08-01 09:35:00+00:00,device-002,22.86,43.81
2024-08-01 09:36:00+00:00,device-002,22.68,43.61
2024-08-01 09:37:00+00:00,device-002,22.72,44.44
2024-08-01 09:38:00+00:00,device-002,23.1,42.72
2024-08-01 09:39:00+00:00,device-002,23.22,43.66
2024-08-01 09:40:00+00:00,device-002,22.71,44.41
2024-08-01 09:41:00+00:00,device-002,23.02,43.67
2024-08-01 09:42:00+00:00,device-002,23.1,43.02
2024-08-01 09:43:00+00:00,device-002,23.54,43.73
2024-08-01 09:44:00+00:00,device-002,23.37,43.49
2024-08-01 09:45:00+00:00,device-002,23.05,43.34
2024-08-01 09:46:00+00:00,device-002,23.22,43.91
2024-08-01 09:47:00+00:00,device-002,23.21,44.1
2024-08-01 09:48:00+00:00,device-002,23.4,43.86
2024-08-01 09:49:00+00:00,device-002,23.28,43.51
2024-08-01 09:50:00+00:00,device-002,23.36,44.05
2024-08-01 09:51:00+00:00,device-002,23.0,44.04
2024-08-01 09:52:00+00:00,device-002,23.5,45.1
2024-08-01 09:53:00+00:00,device-002,23.24,43.63
2024-08-01 09:54:00+00:00,device-002,23.43,43.58
2024-08-01 09:55:00+00:00,device-002,23.52,43.44
2024-08-01 09:56:00+00:00,device-002,23.39,44.35
2024-08-01 09:57:00+00:00,device-002,23.35,43.04
2024-08-01 09:58:00+00:00,device-002,22.8,44.01
2024-08-01 09:59:00+00:00,device-002,23.46,43.91
2024-08-01 10:00:00+00:00,device-002,23.83,43.26
2024-08-01 10:01:00+00:00,device-002,23.11,43.93
2024-08-01 10:02:00+00:00,device-002,23.51,43.38
2024-08-01 10:03:00+00:00,device-002,23.14,43.4
2024-08-01 10:04:00+00:00,device-002,23.35,44.35
2024-08-01 10:05:00+00:00,device-002,24.08,44.19
2024-08-01 10:06:00+00:00,device-002,23.12,44.64
2024-08-01 10:07:00+00:00,device-002,23.55,43.19
2024-08-01 10:08:00+00:00,device-002,23.83,43.13
2024-08-01 10:09:00+00:00,device-002,23.26,43.81
2024-08-01 10:10:00+00:00,device-002,22.86,43.13
2024-08-01 10:11:00+00:00,device-002,22.97,43.41
2024-08-01 10:12:00+00:00,device-002,23.42,43.44
2024-08-01 10:13:00+00:00,device-002,23.54,43.67
2024-08-01 10:14:00+00:00,device-002,23.9,43.54
2024-08-01 10:15:00+00:00,device-002,24.03,43.78
2024-08-01 10:16:00+00:00,device-002,23.33,43.04
2024-08-01 10:17:00+00:00,device-002,24.16,43.96
2024-08-01 10:18:00+00:00,device-002,23.41,43.3
2024-08-01 10:19:00+00:00,device-002,23.8,43.89
2024-08-01 10:20:00+00:00,device-002,23.9,43.71
2024-08-01 10:21:00+00:00,device-002,23.24,43.56
2024-08-01 10:22:00+00:00,device-002,23.89,44.07
2024-08-01 10:23:00+00:00,device-002,23.75,43.64
2024-08-01 10:24:00+00:00,device-002,23.84,43.61
2024-08-01 10:25:00+00:00,device-002,23.51,43.13
2024-08-01 10:26:00+00:00,device-002,23.87,43.28
2024-08-01 10:27:00+00:00,device-002,23.94,43.94
2024-08-01 10:28:00+00:00,device-002,23.82,42.92
2024-08-01 10:29:00+00:00,device-002,23.8,44.08
2024-08-01 10:30:00+00:00,device-002,24.01,43.67
2024-08-01 10:31:00+00:00,device-002,23.94,43.86
2024-08-01 10:32:00+00:00,device-002,23.74,44.11
2024-08-01 10:33:00+00:00,device-002,23.75,43.44
2024-08-01 10:34:00+00:00,device-002,23.63,43.41
2024-08-01 10:35:00+00:00,device-002,24.0,44.8
2024-08-01 10:36:00+00:00,device-002,23.51,43.96
2024-08-01 10:37:00+00:00,device-002,23.88,44.02
2024-08-01 10:38:00+00:00,device-002,24.03,44.07
2024-08-01 10:39:00+00:00,device-002,23.81,43.56
2024-08-01 10:40:00+00:00,device-002,23.98,43.96
2024-08-01 10:41:00+00:00,device-002,24.13,44.22
2024-08-01 10:42:00+00:00,device-002,24.68,42.83
2024-08-01 10:43:00+00:00,device-002,24.24,43.85
2024-08-01 10:44:00+00:00,device-002,24.11,44.0
2024-08-01 10:45:00+00:00,device-002,23.91,43.99
2024-08-01 10:46:00+00:00,device-002,23.95,43.74
2024-08-01 10:47:00+00:00,device-002,24.3,43.6
2024-08-01 10:48:00+00:00,device-002,23.85,43.89
2024-08-01 10:49:00+00:00,device-002,24.19,43.65
2024-08-01 10:50:00+00:00,device-002,24.12,44.06
2024-08-01 10:51:00+00:00,device-002,24.09,44.27
2024-08-01 10:52:00+00:00,device-002,24.13,44.0
2024-08-01 10:53:00+00:00,device-002,24.18,43.2
2024-08-01 10:54:00+00:00,device-002,24.5,44.25
2024-08-01 10:55:00+00:00,device-002,24.17,43.82
2024-08-01 10:56:00+00:00,device-002,23.74,43.51
2024-08-01 10:57:00+00:00,device-002,24.03,43.21
2024-08-01 10:58:00+00:00,device-002,24.72,44.72
2024-08-01 10:59:00+00:00,device-002,24.07,43.01
2024-08-01 11:00:00+00:00,device-002,24.89,44.16
2024-08-01 11:01:00+00:00,device-002,24.27,44.2
2024-08-01 11:02:00+00:00,device-002,24.42,43.97
2024-08-01 11:03:00+00:00,device-002,24.32,44.15
2024-08-01 11:04:00+00:00,device-002,24.58,44.08
2024-08-01 11:05:00+00:00,device-002,24.26,44.65
2024-08-01 11:06:00+00:00,device-002,24.74,42.73
2024-08-01 11:07:00+00:00,device-002,24.38,43.92
2024-08-01 11:08:00+00:00,device-002,24.53,43.45
2024-08-01 11:09:00+00:00,device-002,24.78,43.16
2024-08-01 11:10:00+00:00,device-002,24.42,43.0
2024-08-01 11:11:00+00:00,device-002,24.97,44.2
2024-08-01 11:12:00+00:00,device-002,24.52,43.39
2024-08-01 11:13:00+00:00,device-002,24.68,44.03
2024-08-01 11:14:00+00:00,device-002,24.44,43.5
2024-08-01 11:15:00+00:00,device-002,24.84,43.77
2024-08-01 11:16:00+00:00,device-002,24.58,43.26
2024-08-01 11:17:00+00:00,device-002,24.93,43.48
2024-08-01 11:18:00+00:00,device-002,25.3,43.97
2024-08-01 11:19:00+00:00,device-002,24.66,44.57
2024-08-01 11:20:00+00:00,device-002,25.01,42.94
2024-08-01 11:21:00+00:00,device-002,24.21,44.15
2024-08-01 11:22:00+00:00,device-002,24.83,44.0
2024-08-01 11:23:00+00:00,device-002,24.76,43.15
2024-08-01 11:24:00+00:00,device-002,24.98,43.19
2024-08-01 11:25:00+00:00,device-002,24.4,43.08
2024-08-01 11:26:00+00:00,device-002,24.71,43.47
2024-08-01 11:27:00+00:00,device-002,24.86,43.61
2024-08-01 11:28:00+00:00,device-002,24.42,43.68
2024-08-01 11:29:00+00:00,device-002,24.57,43.87
2024-08-01 11:30:00+00:00,device-002,24.47,43.56
2024-08-01 11:31:00+00:00,device-002,24.95,42.24
2024-08-01 11:32:00+00:00,device-002,25.02,44.32
2024-08-01 11:33:00+00:00,device-002,24.81,44.63
2024-08-01 11:34:00+00:00,device-002,24.48,43.03
2024-08-01 11:35:00+00:00,device-002,24.82,43.49
2024-08-01 11:36:00+00:00,device-002,24.94,43.44
2024-08-01 11:37:00+00:00,device-002,24.9,44.02
2024-08-01 11:38:00+00:00,device-002,25.25,44.2
2024-08-01 11:39:00+00:00,device-002,25.43,43.32
2024-08-01 11:40:00+00:00,device-002,24.81,43.22
2024-08-01 11:41:00+00:00,device-002,25.31,42.36
2024-08-01 11:42:00+00:00,device-002,24.85,43.62
2024-08-01 11:43:00+00:00,device-002,24.68,43.19
2024-08-01 11:44:00+00:00,device-002,24.25,43.38
2024-08-01 11:45:00+00:00,device-002,24.71,43.29
2024-08-01 11:46:00+00:00,device-002,25.26,43.44
2024-08-01 11:47:00+00:00,device-002,24.88,43.05
2024-08-01 11:48:00+00:00,device-002,25.0,43.65
2024-08-01 11:49:00+00:00,device-002,24.79,42.59
2024-08-01 11:50:00+00:00,device-002,24.81,43.43
2024-08-01 11:51:00+00:00,device-002,25.29,44.02
2024-08-01 11:52:00+00:00,device-002,25.17,43.37
2024-08-01 11:53:00+00:00,device-002,24.28,43.77
2024-08-01 11:54:00+00:00,device-002,24.28,43.84
2024-08-01 11:55:00+00:00,device-002,24.8,43.08
2024-08-01 11:56:00+00:00,device-002,24.7,42.99
2024-08-01 11:57:00+00:00,device-002,24.91,42.66
2024-08-01 11:58:00+00:00,device-002,24.95,42.91
2024-08-01 11:59:00+00:00,device-002,24.58,43.26
2024-08-01 12:00:00+00:00,device-002,24.87,42.77
2024-08-01 12:01:00+00:00,device-002,25.33,42.7
2024-08-01 12:02:00+00:00,device-002,24.54,43.17
2024-08-01 12:03:00+00:00,device-002,24.8,43.03
2024-08-01 12:04:00+00:00,device-002,24.93,42.68
2024-08-01 12:05:00+00:00,device-002,24.59,43.93
2024-08-01 12:06:00+00:00,device-002,24.9,43.04
2024-08-01 12:07:00+00:00,device-002,24.62,43.52
2024-08-01 12:08:00+00:00,device-002,24.51,43.01
2024-08-01 12:09:00+00:00,device-002,25.09,43.78
2024-08-01 12:10:00+00:00,device-002,24.58,43.53
2024-08-01 12:11:00+00:00,device-002,25.08,43.32
2024-08-01 12:12:00+00:00,device-002,24.4,43.86
2024-08-01 12:13:00+00:00,device-002,24.44,42.72
2024-08-01 12:14:00+00:00,device-002,24.58,43.64
2024-08-01 12:15:00+00:00,device-002,24.53,43.21
2024-08-01 12:16:00+00:00,device-002,24.4,42.97
2024-08-01 12:17:00+00:00,device-002,25.09,43.24
2024-08-01 12:18:00+00:00,device-002,24.72,43.46
2024-08-01 12:19:00+00:00,device-002,24.23,43.32
2024-08-01 12:20:00+00:00,device-002,24.73,42.01
2024-08-01 12:21:00+00:00,device-002,24.73,42.86
2024-08-01 12:22:00+00:00,device-002,24.21,42.91
2024-08-01 12:23:00+00:00,device-002,24.46,42.48
2024-08-01 12:24:00+00:00,device-002,24.28,42.87
2024-08-01 12:25:00+00:00,device-002,24.07,43.41
2024-08-01 12:26:00+00:00,device-002,24.73,43.44
2024-08-01 12:27:00+00:00,device-002,24.68,43.66
2024-08-01 12:28:00+00:00,device-002,24.27,43.03
2024-08-01 12:29:00+00:00,device-002,24.97,42.86
2024-08-01 12:30:00+00:00,device-002,24.63,43.64
2024-08-01 12:31:00+00:00,device-002,24.11,43.17
2024-08-01 12:32:00+00:00,device-002,23.98,42.75
2024-08-01 12:33:00+00:00,device-002,24.41,43.79
2024-08-01 12:34:00+00:00,device-002,24.06,42.94
2024-08-01 12:35:00+00:00,device-002,24.8,43.57
2024-08-01 12:36:00+00:00,device-002,24.51,43.71
2024-08-01 12:37:00+00:00,device-002,24.48,41.96
2024-08-01 12:38:00+00:00,device-002,23.62,43.11
2024-08-01 12:39:00+00:00,device-002,24.17,42.45
2024-08-01 12:40:00+00:00,device-002,24.04,42.79
2024-08-01 12:41:00+00:00,device-002,23.97,43.32
2024-08-01 12:42:00+00:00,device-002,24.17,42.44
2024-08-01 12:43:00+00:00,device-002,24.07,43.01
2024-08-01 12:44:00+00:00,device-002,24.43,43.07
2024-08-01 12:45:00+00:00,device-002,24.28,43.11
2024-08-01 12:46:00+00:00,device-002,24.23,42.95
2024-08-01 12:47:00+00:00,device-002,24.51,42.6
2024-08-01 12:48:00+00:00,device-002,24.21,43.75
2024-08-01 12:49:00+00:00,device-002,23.48,43.7
2024-08-01 12:50:00+00:00,device-002,24.17,43.47
2024-08-01 12:51:00+00:00,device-002,24.12,43.22
2024-08-01 12:52:00+00:00,device-002,23.71,43.37
2024-08-01 12:53:00+00:00,device-002,24.01,42.75
2024-08-01 12:54:00+00:00,device-002,23.7,42.37
2024-08-01 12:55:00+00:00,device-002,24.05,42.66
2024-08-01 12:56:00+00:00,device-002,23.58,42.79
2024-08-01 12:57:00+00:00,device-002,24.1,42.92
2024-08-01 12:58:00+00:00,device-002,24.03,42.75
2024-08-01 12:59:00+00:00,device-002,23.6,43.03
2024-08-01 13:00:00+00:00,device-002,23.73,42.86
2024-08-01 13:01:00+00:00,device-002,24.04,43.24
2024-08-01 13:02:00+00:00,device-002,23.55,42.16
2024-08-01 13:03:00+00:00,device-002,23.56,43.21
2024-08-01 13:04:00+00:00,device-002,24.22,42.86
2024-08-01 13:05:00+00:00,device-002,23.49,43.28
2024-08-01 13:06:00+00:00,device-002,23.88,43.14
2024-08-01 13:07:00+00:00,device-002,23.14,43.18
2024-08-01 13:08:00+00:00,device-002,23.51,42.35
2024-08-01 13:09:00+00:00,device-002,23.62,42.9
2024-08-01 13:10:00+00:00,device-002,23.72,42.37
2024-08-01 13:11:00+00:00,device-002,24.28,42.22
2024-08-01 13:12:00+00:00,device-002,23.88,43.3
2024-08-01 13:13:00+00:00,device-002,23.56,42.33
2024-08-01 13:14:00+00:00,device-002,23.9,43.16
2024-08-01 13:15:00+00:00,device-002,23.39,42.11
2024-08-01 13:16:00+00:00,device-002,23.6,42.26
2024-08-01 13:17:00+00:00,device-002,24.17,41.91
2024-08-01 13:18:00+00:00,device-002,24.18,42.64
2024-08-01 13:19:00+00:00,device-002,23.28,42.8
2024-08-01 13:20:00+00:00,device-002,23.61,42.37
2024-08-01 13:21:00+00:00,device-002,23.96,42.9
2024-08-01 13:22:00+00:00,device-002,23.85,43.13
2024-08-01 13:23:00+00:00,device-002,23.46,42.86
2024-08-01 13:24:00+00:00,device-002,23.29,42.35
2024-08-01 13:25:00+00:00,device-002,23.31,43.03
2024-08-01 13:26:00+00:00,device-002,23.23,42.28
2024-08-01 13:27:00+00:00,device-002,22.79,42.81
2024-08-01 13:28:00+00:00,device-002,23.11,41.73
2024-08-01 13:29:00+00:00,device-002,23.19,42.18
2024-08-01 13:30:00+00:00,device-002,22.86,42.72
2024-08-01 13:31:00+00:00,device-002,23.75,42.32
2024-08-01 13:32:00+00:00,device-002,22.95,42.98
2024-08-01 13:33:00+00:00,device-002,23.31,43.02
2024-08-01 13:34:00+00:00,device-002,23.35,42.73
2024-08-01 13:35:00+00:00,device-002,23.63,42.01
2024-08-01 13:36:00+00:00,device-002,23.21,41.97
2024-08-01 13:37:00+00:00,device-002,23.29,42.17
